,Miss work for health past 30 days,Days of poor physical health past 30 days,Days of poor mental health past 30 days,When did your last paid job end,Number of hours worked last week,Gss year for this respondent
27003,,,,,,2016.0
27004,,,,,,2016.0
27005,,,1.0,,40.0,2016.0
27006,,,,,,2016.0
27007,,,,,35.0,2016.0
27008,,,1.0,,40.0,2016.0
27009,,,,,,2016.0
27010,,,,,45.0,2016.0
27011,,,0.0,,,2016.0
27012,,,,,40.0,2016.0
27013,,,,,,2016.0
27014,,,0.0,,28.0,2016.0
27015,,,0.0,,49.0,2016.0
27016,,,5.0,,,2016.0
27017,,,,,,2016.0
27018,,,0.0,,,2016.0
27019,,,,,,2016.0
27020,,,,,40.0,2016.0
27021,,,,,50.0,2016.0
27022,,,,,50.0,2016.0
27023,,,,,64.0,2016.0
27024,,,25.0,,,2016.0
27025,,,0.0,,50.0,2016.0
27026,,,7.0,,36.0,2016.0
27027,,,,,,2016.0
27028,,,,,40.0,2016.0
27029,,,,,45.0,2016.0
27030,,,15.0,,30.0,2016.0
27031,,,,,45.0,2016.0
27032,,,0.0,,44.0,2016.0
27033,,,,,,2016.0
27034,,,,,,2016.0
27035,,,3.0,,70.0,2016.0
27036,,,3.0,,27.0,2016.0
27037,,,,,,2016.0
27038,,,,,40.0,2016.0
27039,,,5.0,,,2016.0
27040,,,10.0,,10.0,2016.0
27041,,,,,,2016.0
27042,,,,,80.0,2016.0
27043,,,0.0,,,2016.0
27044,,,,,36.0,2016.0
27045,,,,,50.0,2016.0
27046,,,,,20.0,2016.0
27047,,,,,,2016.0
27048,,,0.0,,45.0,2016.0
27049,,,5.0,,41.0,2016.0
27050,,,,,40.0,2016.0
27051,,,3.0,,48.0,2016.0
27052,,,0.0,,,2016.0
27053,,,,,45.0,2016.0
27054,,,,,40.0,2016.0
27055,,,,,,2016.0
27056,,,0.0,,,2016.0
27057,,,,,,2016.0
27058,,,,,,2016.0
27059,,,5.0,,40.0,2016.0
27060,,,0.0,,32.0,2016.0
27061,,,,,40.0,2016.0
27062,,,,,,2016.0
27063,,,,,,2016.0
27064,,,14.0,,,2016.0
27065,,,,,40.0,2016.0
27066,,,,,,2016.0
27067,,,0.0,,63.0,2016.0
27068,,,0.0,,40.0,2016.0
27069,,,,,,2016.0
27070,,,,,38.0,2016.0
27071,,,,,60.0,2016.0
27072,,,,,48.0,2016.0
27073,,,,,,2016.0
27074,,,,,,2016.0
27075,,,,,30.0,2016.0
27076,,,0.0,,45.0,2016.0
27077,,,,,,2016.0
27078,,,,,40.0,2016.0
27079,,,,,40.0,2016.0
27080,,,,,,2016.0
27081,,,,,,2016.0
27082,,,2.0,,,2016.0
27083,,,0.0,,40.0,2016.0
27084,,,,,,2016.0
27085,,,,,40.0,2016.0
27086,,,,,20.0,2016.0
27087,,,,,40.0,2016.0
27088,,,,,,2016.0
27089,,,,,40.0,2016.0
27090,,,,,40.0,2016.0
27091,,,,,60.0,2016.0
27092,,,,,27.0,2016.0
27093,,,30.0,,72.0,2016.0
27094,,,0.0,,,2016.0
27095,,,,,40.0,2016.0
27096,,,,,50.0,2016.0
27097,,,,,,2016.0
27098,,,30.0,,,2016.0
27099,,,,,,2016.0
27100,,,5.0,,40.0,2016.0
27101,,,,,32.0,2016.0
27102,,,3.0,,,2016.0
27103,,,,,,2016.0
27104,,,,,,2016.0
27105,,,0.0,,30.0,2016.0
27106,,,,,,2016.0
27107,,,,,,2016.0
27108,,,,,,2016.0
27109,,,,,,2016.0
27110,,,,,,2016.0
27111,,,2.0,,38.0,2016.0
27112,,,,,,2016.0
27113,,,,,,2016.0
27114,,,,,,2016.0
27115,,,,,50.0,2016.0
27116,,,,,,2016.0
27117,,,30.0,,,2016.0
27118,,,,,,2016.0
27119,,,15.0,,32.0,2016.0
27120,,,,,56.0,2016.0
27121,,,,,,2016.0
27122,,,,,40.0,2016.0
27123,,,3.0,,,2016.0
27124,,,0.0,,40.0,2016.0
27125,,,,,40.0,2016.0
27126,,,,,,2016.0
27127,,,,,,2016.0
27128,,,,,3.0,2016.0
27129,,,0.0,,,2016.0
27130,,,,,50.0,2016.0
27131,,,,,33.0,2016.0
27132,,,,,45.0,2016.0
27133,,,0.0,,40.0,2016.0
27134,,,,,,2016.0
27135,,,,,40.0,2016.0
27136,,,0.0,,,2016.0
27137,,,,,,2016.0
27138,,,,,,2016.0
27139,,,,,,2016.0
27140,,,,,,2016.0
27141,,,0.0,,,2016.0
27142,,,,,40.0,2016.0
27143,,,0.0,,,2016.0
27144,,,,,40.0,2016.0
27145,,,1.0,,30.0,2016.0
27146,,,,,50.0,2016.0
27147,,,15.0,,50.0,2016.0
27148,,,,,,2016.0
27149,,,,,,2016.0
27150,,,0.0,,35.0,2016.0
27151,,,,,40.0,2016.0
27152,,,2.0,,40.0,2016.0
27153,,,0.0,,37.0,2016.0
27154,,,,,3.0,2016.0
27155,,,0.0,,,2016.0
27156,,,3.0,,35.0,2016.0
27157,,,,,42.0,2016.0
27158,,,0.0,,,2016.0
27159,,,,,40.0,2016.0
27160,,,0.0,,25.0,2016.0
27161,,,,,30.0,2016.0
27162,,,,,40.0,2016.0
27163,,,1.0,,4.0,2016.0
27164,,,0.0,,40.0,2016.0
27165,,,,,60.0,2016.0
27166,,,,,60.0,2016.0
27167,,,0.0,,40.0,2016.0
27168,,,,,36.0,2016.0
27169,,,0.0,,,2016.0
27170,,,,,,2016.0
27171,,,,,40.0,2016.0
27172,,,,,23.0,2016.0
27173,,,2.0,,35.0,2016.0
27174,,,,,15.0,2016.0
27175,,,,,,2016.0
27176,,,,,,2016.0
27177,,,0.0,,30.0,2016.0
27178,,,,,50.0,2016.0
27179,,,,,,2016.0
27180,,,,,36.0,2016.0
27181,,,0.0,,,2016.0
27182,0.0,0.0,20.0,,,2018.0
27183,,,,,,2018.0
27184,0.0,0.0,3.0,,40.0,2018.0
27185,0.0,0.0,1.0,,40.0,2018.0
27186,,,,,,2018.0
27187,,,,,,2018.0
27188,0.0,0.0,0.0,,35.0,2018.0
27189,0.0,0.0,1.0,,89.0,2018.0
27190,0.0,30.0,10.0,,40.0,2018.0
27191,4.0,1.0,10.0,,40.0,2018.0
27192,0.0,0.0,0.0,,40.0,2018.0
27193,0.0,0.0,0.0,,20.0,2018.0
27194,,,,,,2018.0
27195,0.0,0.0,0.0,,40.0,2018.0
27196,,,,,,2018.0
27197,0.0,0.0,0.0,,19.0,2018.0
27198,,,,,,2018.0
27199,,,,,,2018.0
27200,0.0,0.0,0.0,,40.0,2018.0
27201,0.0,14.0,9.0,,40.0,2018.0
27202,0.0,0.0,0.0,,42.0,2018.0
27203,,,,,,2018.0
27204,1.0,2.0,0.0,,32.0,2018.0
27205,1.0,5.0,5.0,,50.0,2018.0
27206,0.0,0.0,1.0,,15.0,2018.0
27207,,,,,,2018.0
27208,0.0,0.0,5.0,,33.0,2018.0
27209,,,,,,2018.0
27210,,,,,,2018.0
27211,0.0,0.0,0.0,,40.0,2018.0
27212,,,,,,2018.0
27213,,,,,,2018.0
27214,,,,,,2018.0
27215,2.0,2.0,10.0,,46.0,2018.0
27216,0.0,0.0,0.0,,16.0,2018.0
27217,0.0,0.0,1.0,,40.0,2018.0
27218,0.0,1.0,0.0,,20.0,2018.0
27219,0.0,0.0,0.0,,45.0,2018.0
27220,0.0,0.0,0.0,,50.0,2018.0
27221,,,,,,2018.0
27222,0.0,0.0,7.0,,30.0,2018.0
27223,0.0,5.0,10.0,,40.0,2018.0
27224,,,,,,2018.0
27225,,,,,,2018.0
27226,,,,,,2018.0
27227,0.0,14.0,15.0,,25.0,2018.0
27228,0.0,3.0,0.0,,20.0,2018.0
27229,,,,,,2018.0
27230,,,,,,2018.0
27231,,,,,,2018.0
27232,0.0,0.0,0.0,,30.0,2018.0
27233,0.0,2.0,1.0,,40.0,2018.0
27234,0.0,3.0,11.0,,55.0,2018.0
27235,,,,,,2018.0
27236,0.0,0.0,0.0,,40.0,2018.0
27237,4.0,4.0,0.0,,40.0,2018.0
27238,,,,,,2018.0
27239,,,,,,2018.0
27240,0.0,0.0,0.0,,35.0,2018.0
27241,0.0,0.0,5.0,,29.0,2018.0
27242,,,,,,2018.0
27243,0.0,0.0,0.0,,25.0,2018.0
27244,0.0,3.0,0.0,,35.0,2018.0
27245,,,,,,2018.0
27246,,,,,,2018.0
27247,,,,,,2018.0
27248,0.0,0.0,0.0,,45.0,2018.0
27249,,,,,,2018.0
27250,0.0,0.0,0.0,,55.0,2018.0
27251,,,,,,2018.0
27252,,,,,,2018.0
27253,0.0,0.0,0.0,,75.0,2018.0
27254,,,,,,2018.0
27255,0.0,0.0,0.0,,45.0,2018.0
27256,0.0,0.0,5.0,,35.0,2018.0
27257,0.0,0.0,0.0,,32.0,2018.0
27258,0.0,0.0,5.0,,50.0,2018.0
27259,,,,,,2018.0
27260,,,,,,2018.0
27261,,,,,,2018.0
27262,,,,,,2018.0
27263,1.0,1.0,3.0,,40.0,2018.0
27264,0.0,2.0,3.0,,40.0,2018.0
27265,5.0,0.0,0.0,,40.0,2018.0
27266,0.0,0.0,0.0,,20.0,2018.0
27267,0.0,2.0,0.0,,42.0,2018.0
27268,0.0,0.0,0.0,,40.0,2018.0
27269,0.0,2.0,0.0,,,2018.0
27270,6.0,8.0,5.0,,35.0,2018.0
27271,0.0,0.0,1.0,,35.0,2018.0
27272,0.0,0.0,1.0,,,2018.0
27273,0.0,0.0,3.0,,3.0,2018.0
27274,0.0,0.0,1.0,,30.0,2018.0
27275,,,,,,2018.0
27276,0.0,0.0,0.0,,40.0,2018.0
27277,0.0,5.0,15.0,,30.0,2018.0
27278,,,,,,2018.0
27279,15.0,30.0,0.0,,,2018.0
27280,,,,,,2018.0
27281,,,,,,2018.0
27282,0.0,0.0,0.0,,40.0,2018.0
27283,,,,,,2018.0
27284,0.0,0.0,0.0,,40.0,2018.0
27285,,,,,,2018.0
27286,3.0,0.0,0.0,,,2018.0
27287,0.0,2.0,2.0,,40.0,2018.0
27288,0.0,0.0,0.0,,64.0,2018.0
27289,30.0,0.0,0.0,,,2018.0
27290,0.0,0.0,0.0,,30.0,2018.0
27291,,,,,,2018.0
27292,0.0,0.0,0.0,,36.0,2018.0
27293,0.0,0.0,0.0,,28.0,2018.0
27294,,,,,,2018.0
27295,,,,,,2018.0
27296,0.0,0.0,0.0,,40.0,2018.0
27297,0.0,0.0,0.0,,40.0,2018.0
27298,,,,,,2018.0
27299,,,,,,2018.0
27300,0.0,1.0,1.0,,16.0,2018.0
27301,0.0,0.0,1.0,,40.0,2018.0
27302,,,,,,2018.0
27303,0.0,0.0,0.0,,40.0,2018.0
27304,0.0,0.0,3.0,,12.0,2018.0
27305,0.0,0.0,0.0,,30.0,2018.0
27306,0.0,0.0,0.0,,30.0,2018.0
27307,0.0,0.0,2.0,,40.0,2018.0
27308,0.0,0.0,0.0,,40.0,2018.0
27309,0.0,0.0,0.0,,15.0,2018.0
27310,0.0,0.0,0.0,,50.0,2018.0
27311,0.0,0.0,2.0,,40.0,2018.0
27312,,,,,,2018.0
27313,,,,,,2018.0
27314,1.0,0.0,2.0,,40.0,2018.0
27315,4.0,30.0,3.0,,40.0,2018.0
27316,2.0,10.0,20.0,,55.0,2018.0
27317,0.0,3.0,10.0,,40.0,2018.0
27318,,,,,,2018.0
27319,1.0,0.0,3.0,,55.0,2018.0
27320,0.0,0.0,0.0,,40.0,2018.0
27321,0.0,0.0,5.0,,6.0,2018.0
27322,0.0,0.0,0.0,,40.0,2018.0
27323,0.0,2.0,3.0,,22.0,2018.0
27324,,,,,,2018.0
27325,,,,,,2018.0
27326,0.0,0.0,0.0,,65.0,2018.0
27327,0.0,0.0,3.0,,45.0,2018.0
27328,,,,,,2018.0
27329,1.0,5.0,7.0,,40.0,2018.0
27330,,,,,,2018.0
27331,0.0,0.0,0.0,,40.0,2018.0
27332,0.0,0.0,0.0,,40.0,2018.0
27333,,,,,,2018.0
27334,,,,,,2018.0
27335,0.0,0.0,0.0,,40.0,2018.0
27336,2.0,0.0,0.0,,32.0,2018.0
27337,1.0,12.0,2.0,,40.0,2018.0
27338,0.0,3.0,0.0,,52.0,2018.0
27339,0.0,0.0,0.0,,30.0,2018.0
27340,1.0,0.0,0.0,,40.0,2018.0
27341,0.0,0.0,15.0,,50.0,2018.0
27342,,,,,,2018.0
27343,,,,,,2018.0
27344,0.0,0.0,8.0,,45.0,2018.0
27345,,,,,,2018.0
27346,,,,,,2018.0
27347,,,,,,2018.0
27348,0.0,5.0,15.0,,45.0,2018.0
27349,,,,,6.0,2018.0
27350,0.0,0.0,0.0,,53.0,2018.0
27351,0.0,2.0,0.0,,42.0,2018.0
27352,2.0,0.0,7.0,,45.0,2018.0
27353,0.0,0.0,0.0,,30.0,2018.0
27354,0.0,0.0,0.0,,40.0,2018.0
27355,,,,,,2018.0
27356,0.0,0.0,0.0,,60.0,2018.0
27357,,,,,,2018.0
27358,0.0,1.0,1.0,,40.0,2018.0
27359,0.0,0.0,1.0,,60.0,2018.0
27360,0.0,0.0,1.0,,43.0,2018.0
27361,,,,,,2018.0
27362,,,,,20.0,2018.0
27363,,,,,,2018.0
27364,0.0,0.0,0.0,,50.0,2018.0
27365,0.0,0.0,2.0,,50.0,2018.0
27366,0.0,0.0,3.0,,72.0,2018.0
27367,,,,,,2018.0
27368,,,,,,2018.0
27369,1.0,0.0,0.0,,60.0,2018.0
27370,,,,,,2018.0
27371,0.0,5.0,0.0,,60.0,2018.0
27372,0.0,0.0,1.0,,60.0,2018.0
27373,,,,,,2018.0
27374,,,,,,2018.0
27375,0.0,0.0,10.0,,40.0,2018.0
27376,,,,,,2018.0
27377,0.0,0.0,3.0,,45.0,2018.0
27378,0.0,0.0,1.0,,40.0,2018.0
27379,0.0,30.0,0.0,,35.0,2018.0
27380,0.0,0.0,0.0,,40.0,2018.0
27381,0.0,1.0,0.0,,10.0,2018.0
27382,2.0,7.0,14.0,,60.0,2018.0
27383,,,,,,2018.0
27384,,,,,,2018.0
27385,,,,,,2018.0
27386,,,,,,2018.0
27387,,,,,,2018.0
27388,0.0,7.0,14.0,,48.0,2018.0
27389,,,,,,2018.0
27390,0.0,2.0,20.0,,40.0,2018.0
27391,,,,,,2018.0
27392,,,,,,2018.0
27393,0.0,0.0,0.0,,54.0,2018.0
27394,,,,,,2018.0
27395,,,,,,2018.0
27396,,,,,,2018.0
27397,0.0,0.0,0.0,,30.0,2018.0
27398,,,,,,2018.0
27399,0.0,3.0,0.0,,40.0,2018.0
27400,,,,,,2018.0
27401,0.0,0.0,3.0,,45.0,2018.0
27402,2.0,0.0,10.0,,35.0,2018.0
27403,0.0,5.0,5.0,,8.0,2018.0
27404,0.0,0.0,0.0,,30.0,2018.0
27405,0.0,0.0,0.0,,40.0,2018.0
27406,0.0,0.0,0.0,,16.0,2018.0
27407,1.0,5.0,15.0,,30.0,2018.0
27408,,,,,,2018.0
27409,0.0,2.0,6.0,,20.0,2018.0
27410,,,,,,2018.0
27411,0.0,0.0,0.0,,25.0,2018.0
27412,0.0,0.0,0.0,,70.0,2018.0
27413,0.0,0.0,6.0,,40.0,2018.0
27414,0.0,0.0,0.0,,60.0,2018.0
27415,,,,,,2018.0
27416,0.0,10.0,5.0,,40.0,2018.0
27417,0.0,0.0,2.0,,50.0,2018.0
27418,0.0,0.0,0.0,,40.0,2018.0
27419,,,,,,2018.0
27420,0.0,0.0,0.0,,,2018.0
27421,,,,,,2018.0
27422,0.0,3.0,0.0,,40.0,2018.0
27423,0.0,0.0,3.0,,45.0,2018.0
27424,0.0,0.0,0.0,,40.0,2018.0
27425,0.0,0.0,10.0,,40.0,2018.0
27426,0.0,0.0,30.0,,15.0,2018.0
27427,0.0,0.0,0.0,,40.0,2018.0
27428,0.0,0.0,5.0,,40.0,2018.0
27429,,,,,,2018.0
27430,,,,,,2018.0
27431,,,,,,2018.0
27432,,,,,,2018.0
27433,3.0,3.0,0.0,,60.0,2018.0
27434,,,,,,2018.0
27435,,,,,,2018.0
27436,,,,,,2018.0
27437,,,,,,2018.0
27438,0.0,3.0,30.0,,48.0,2018.0
27439,0.0,0.0,2.0,,40.0,2018.0
27440,,,,,,2018.0
27441,0.0,2.0,0.0,,40.0,2018.0
27442,,,,,,2018.0
27443,0.0,0.0,0.0,,38.0,2018.0
27444,0.0,0.0,20.0,,70.0,2018.0
27445,1.0,10.0,2.0,,30.0,2018.0
27446,,,,,,2018.0
27447,,,,,,2018.0
27448,0.0,0.0,0.0,,42.0,2018.0
27449,0.0,0.0,10.0,,40.0,2018.0
27450,2.0,2.0,0.0,,40.0,2018.0
27451,4.0,10.0,2.0,,40.0,2018.0
27452,1.0,0.0,2.0,,50.0,2018.0
27453,0.0,0.0,0.0,,50.0,2018.0
27454,0.0,0.0,1.0,,40.0,2018.0
27455,0.0,0.0,0.0,,35.0,2018.0
27456,,,,,,2018.0
27457,0.0,0.0,3.0,,70.0,2018.0
27458,0.0,0.0,0.0,,55.0,2018.0
27459,0.0,0.0,3.0,,25.0,2018.0
27460,0.0,0.0,0.0,,40.0,2018.0
27461,0.0,0.0,0.0,,40.0,2018.0
27462,0.0,0.0,3.0,,55.0,2018.0
27463,0.0,0.0,0.0,,40.0,2018.0
27464,0.0,0.0,0.0,,52.0,2018.0
27465,,,,,,2018.0
27466,,,,,,2018.0
27467,,,,,,2018.0
27468,,,,,,2018.0
27469,0.0,0.0,0.0,,40.0,2018.0
27470,0.0,0.0,0.0,,44.0,2018.0
27471,,,,,,2018.0
27472,0.0,0.0,1.0,,45.0,2018.0
27473,0.0,3.0,3.0,,30.0,2018.0
27474,1.0,10.0,0.0,,40.0,2018.0
27475,0.0,2.0,2.0,,40.0,2018.0
27476,,,,,,2018.0
27477,0.0,0.0,2.0,,40.0,2018.0
27478,,,,,,2018.0
27479,,,,,,2018.0
27480,0.0,5.0,2.0,,37.0,2018.0
27481,0.0,0.0,0.0,,40.0,2018.0
27482,0.0,0.0,2.0,,40.0,2018.0
27483,,,,,,2018.0
27484,0.0,0.0,0.0,,40.0,2018.0
27485,2.0,2.0,0.0,,40.0,2018.0
27486,0.0,0.0,0.0,,6.0,2018.0
27487,0.0,0.0,0.0,,60.0,2018.0
27488,0.0,2.0,0.0,,40.0,2018.0
27489,0.0,0.0,0.0,,40.0,2018.0
27490,0.0,0.0,30.0,,45.0,2018.0
27491,,,,,,2018.0
27492,,,,,,2018.0
27493,0.0,2.0,0.0,,40.0,2018.0
27494,0.0,0.0,0.0,,45.0,2018.0
27495,0.0,2.0,0.0,,40.0,2018.0
27496,0.0,0.0,10.0,,35.0,2018.0
27497,0.0,1.0,5.0,,45.0,2018.0
27498,,,,,,2018.0
27499,,,,,,2018.0
27500,0.0,0.0,0.0,,35.0,2018.0
27501,0.0,0.0,0.0,,70.0,2018.0
27502,,,,,,2018.0
27503,0.0,0.0,0.0,,30.0,2018.0
27504,,,,,,2018.0
27505,,,,,,2018.0
27506,,,,,,2018.0
27507,,,,,,2018.0
27508,,,,,,2018.0
27509,,,,,,2018.0
27510,,,,,,2018.0
27511,,,,,,2018.0
27512,0.0,0.0,7.0,,45.0,2018.0
27513,0.0,0.0,0.0,,40.0,2018.0
27514,,,,,,2018.0
27515,,,,,,2018.0
27516,,,,,,2018.0
27517,,,,,,2018.0
27518,1.0,2.0,14.0,,60.0,2018.0
27519,0.0,1.0,0.0,,60.0,2018.0
27520,0.0,5.0,2.0,,40.0,2018.0
27521,0.0,0.0,0.0,,50.0,2018.0
27522,1.0,5.0,15.0,,40.0,2018.0
27523,,,,,,2018.0
27524,0.0,0.0,0.0,,40.0,2018.0
27525,0.0,5.0,0.0,,40.0,2018.0
27526,,,,,,2018.0
27527,,,,,,2018.0
27528,0.0,0.0,10.0,,40.0,2018.0
27529,,,,,,2018.0
27530,,,,,,2018.0
27531,,,,,,2018.0
27532,0.0,0.0,0.0,,40.0,2018.0
27533,,,,,,2018.0
27534,,,,,,2018.0
27535,,,,,,2018.0
27536,0.0,0.0,0.0,,45.0,2018.0
27537,,,,,,2018.0
27538,0.0,0.0,0.0,,37.0,2018.0
27539,0.0,0.0,0.0,,40.0,2018.0
27540,0.0,0.0,0.0,,60.0,2018.0
27541,0.0,0.0,0.0,,60.0,2018.0
27542,,,,,,2018.0
27543,,,,,,2018.0
27544,10.0,0.0,15.0,,10.0,2018.0
27545,0.0,0.0,0.0,,30.0,2018.0
27546,0.0,4.0,15.0,,45.0,2018.0
27547,,,,,,2018.0
27548,0.0,0.0,0.0,,40.0,2018.0
27549,2.0,5.0,1.0,,45.0,2018.0
27550,0.0,10.0,6.0,,55.0,2018.0
27551,,,,,40.0,2018.0
27552,0.0,0.0,2.0,,60.0,2018.0
27553,0.0,1.0,6.0,,52.0,2018.0
27554,0.0,1.0,5.0,,40.0,2018.0
27555,,,,,,2018.0
27556,0.0,0.0,2.0,,40.0,2018.0
27557,,,,,,2018.0
27558,0.0,0.0,2.0,,60.0,2018.0
27559,,,,,,2018.0
27560,,,,,,2018.0
27561,,,,,,2018.0
27562,0.0,0.0,0.0,,20.0,2018.0
27563,,,,,,2018.0
27564,,,,,,2018.0
27565,0.0,0.0,10.0,,15.0,2018.0
27566,0.0,0.0,0.0,,50.0,2018.0
27567,2.0,10.0,2.0,,30.0,2018.0
27568,0.0,2.0,5.0,,35.0,2018.0
27569,2.0,3.0,10.0,,40.0,2018.0
27570,0.0,0.0,0.0,,40.0,2018.0
27571,,,,,,2018.0
27572,10.0,15.0,15.0,,40.0,2018.0
27573,0.0,0.0,3.0,,40.0,2018.0
27574,,,,,,2018.0
27575,1.0,0.0,2.0,,,2018.0
27576,0.0,1.0,25.0,,40.0,2018.0
27577,0.0,0.0,0.0,,,2018.0
27578,,,,,,2018.0
27579,0.0,0.0,0.0,,30.0,2018.0
27580,,,,,,2018.0
27581,,,,,,2018.0
27582,0.0,0.0,2.0,,32.0,2018.0
27583,,,,,,2018.0
27584,0.0,0.0,0.0,,38.0,2018.0
27585,0.0,0.0,0.0,,8.0,2018.0
27586,,,,,,2018.0
27587,,,,,,2018.0
27588,,,,,,2018.0
27589,5.0,20.0,0.0,,,2018.0
27590,,,,,,2018.0
27591,7.0,7.0,3.0,,40.0,2018.0
27592,,,,,,2018.0
27593,30.0,30.0,0.0,,,2018.0
27594,0.0,0.0,0.0,,50.0,2018.0
27595,1.0,0.0,0.0,,40.0,2018.0
27596,,,,,,2018.0
27597,0.0,0.0,0.0,,45.0,2018.0
27598,0.0,0.0,0.0,,70.0,2018.0
27599,,,,,,2018.0
27600,0.0,21.0,10.0,,35.0,2018.0
27601,0.0,7.0,10.0,,,2018.0
27602,,,,,,2018.0
27603,3.0,10.0,0.0,,40.0,2018.0
27604,0.0,18.0,2.0,,41.0,2018.0
27605,0.0,0.0,0.0,,40.0,2018.0
27606,1.0,3.0,1.0,,38.0,2018.0
27607,0.0,0.0,0.0,,18.0,2018.0
27608,0.0,5.0,0.0,,25.0,2018.0
27609,0.0,0.0,0.0,,60.0,2018.0
27610,1.0,0.0,2.0,,40.0,2018.0
27611,0.0,0.0,0.0,,40.0,2018.0
27612,0.0,0.0,0.0,,50.0,2018.0
27613,0.0,0.0,0.0,,60.0,2018.0
27614,,,,,,2018.0
27615,0.0,0.0,0.0,,40.0,2018.0
27616,,,,,,2018.0
27617,,,,,,2018.0
27618,,,,,,2018.0
27619,,,,,,2018.0
27620,0.0,0.0,0.0,,60.0,2018.0
27621,0.0,0.0,0.0,,45.0,2018.0
27622,0.0,0.0,2.0,,40.0,2018.0
27623,8.0,0.0,15.0,,40.0,2018.0
27624,,,,,,2018.0
27625,,,,,,2018.0
27626,,,,,,2018.0
27627,0.0,0.0,7.0,,48.0,2018.0
27628,0.0,2.0,5.0,,40.0,2018.0
27629,0.0,1.0,5.0,,36.0,2018.0
27630,,,,,,2018.0
27631,,,,,,2018.0
27632,0.0,0.0,0.0,,40.0,2018.0
27633,,,,,,2018.0
27634,,,,,,2018.0
27635,0.0,1.0,1.0,,55.0,2018.0
27636,0.0,0.0,0.0,,40.0,2018.0
27637,,,,,,2018.0
27638,,,,,,2018.0
27639,,,,,,2018.0
27640,,,,,,2018.0
27641,0.0,0.0,2.0,,40.0,2018.0
27642,0.0,0.0,0.0,,50.0,2018.0
27643,0.0,0.0,5.0,,50.0,2018.0
27644,0.0,2.0,2.0,,40.0,2018.0
27645,0.0,5.0,5.0,,37.0,2018.0
27646,,,,,,2018.0
27647,0.0,0.0,4.0,,30.0,2018.0
27648,0.0,1.0,1.0,,40.0,2018.0
27649,,,,,,2018.0
27650,0.0,8.0,2.0,,37.0,2018.0
27651,0.0,0.0,0.0,,40.0,2018.0
27652,,,,,,2018.0
27653,0.0,0.0,3.0,,40.0,2018.0
27654,,,,,,2018.0
27655,0.0,0.0,0.0,,57.0,2018.0
27656,,,,,,2018.0
27657,,,,,,2018.0
27658,0.0,0.0,5.0,,42.0,2018.0
27659,1.0,0.0,2.0,,35.0,2018.0
27660,,,,,,2018.0
27661,3.0,3.0,15.0,,30.0,2018.0
27662,0.0,0.0,1.0,,36.0,2018.0
27663,0.0,0.0,4.0,,30.0,2018.0
27664,,,,,,2018.0
27665,2.0,1.0,10.0,,35.0,2018.0
27666,,,,,,2018.0
27667,,,,,,2018.0
27668,3.0,3.0,3.0,,20.0,2018.0
27669,,,,,,2018.0
27670,0.0,0.0,0.0,,60.0,2018.0
27671,,,,,,2018.0
27672,0.0,5.0,5.0,,50.0,2018.0
27673,0.0,0.0,0.0,,70.0,2018.0
27674,0.0,1.0,3.0,,15.0,2018.0
27675,,,,,,2018.0
27676,10.0,10.0,0.0,,38.0,2018.0
27677,0.0,1.0,15.0,,44.0,2018.0
27678,0.0,0.0,0.0,,35.0,2018.0
27679,,,,,,2018.0
27680,0.0,0.0,0.0,,10.0,2018.0
27681,,,,,,2018.0
27682,0.0,20.0,0.0,,44.0,2018.0
27683,0.0,0.0,0.0,,40.0,2018.0
27684,0.0,4.0,0.0,,,2018.0
27685,0.0,0.0,0.0,,40.0,2018.0
27686,0.0,0.0,0.0,,40.0,2018.0
27687,,,,,,2018.0
27688,0.0,0.0,0.0,,50.0,2018.0
27689,1.0,2.0,2.0,,40.0,2018.0
27690,0.0,0.0,0.0,,45.0,2018.0
27691,0.0,0.0,1.0,,45.0,2018.0
27692,0.0,14.0,0.0,,2.0,2018.0
27693,0.0,0.0,0.0,,30.0,2018.0
27694,,,,,,2018.0
27695,0.0,0.0,3.0,,40.0,2018.0
27696,,,,,,2018.0
27697,0.0,0.0,0.0,,65.0,2018.0
27698,,,,,,2018.0
27699,,,,,,2018.0
27700,0.0,3.0,7.0,,50.0,2018.0
27701,,,,,,2018.0
27702,,,,,,2018.0
27703,0.0,0.0,7.0,,44.0,2018.0
27704,0.0,0.0,0.0,,60.0,2018.0
27705,0.0,0.0,3.0,,25.0,2018.0
27706,0.0,0.0,2.0,,30.0,2018.0
27707,,,,,,2018.0
27708,0.0,0.0,0.0,,35.0,2018.0
27709,0.0,5.0,2.0,,6.0,2018.0
27710,,,,,,2018.0
27711,0.0,3.0,3.0,,45.0,2018.0
27712,1.0,0.0,0.0,,48.0,2018.0
27713,,,,,,2018.0
27714,0.0,0.0,0.0,,40.0,2018.0
27715,0.0,0.0,0.0,,40.0,2018.0
27716,,,,,,2018.0
27717,0.0,2.0,0.0,,18.0,2018.0
27718,,,,,,2018.0
27719,0.0,0.0,2.0,,44.0,2018.0
27720,1.0,2.0,5.0,,60.0,2018.0
27721,1.0,3.0,5.0,,40.0,2018.0
27722,0.0,0.0,25.0,,55.0,2018.0
27723,,,,,,2018.0
27724,0.0,0.0,0.0,,60.0,2018.0
27725,0.0,0.0,0.0,,50.0,2018.0
27726,0.0,2.0,5.0,,30.0,2018.0
27727,,,,,,2018.0
27728,,,,,,2018.0
27729,,,,,,2018.0
